hex_id,collision_date,collision_year,collision_month,collision_dayofweek,collision_hour,accident_count,ttv_split,geometry,node_street_count,node_crossing,node_give_way,node_milestone,node_mini_roundabout,node_motorway_junction,node_stop,node_traffic_signals,node_traffic_signals;crossing,node_trailhead,node_turning_circle,node_turning_loop,hex_neighbors_0_ids,hex_neighbors_1_ids_x,hex_neighbors_2_ids_x,neighbor_1_node_street_count,neighbor_1_node_crossing,neighbor_1_node_give_way,neighbor_1_node_milestone,neighbor_1_node_mini_roundabout,neighbor_1_node_motorway_junction,neighbor_1_node_stop,neighbor_1_node_traffic_signals,neighbor_1_node_trailhead,neighbor_1_node_turning_circle,neighbor_1_node_turning_loop,neighbor_1_count,neighbor_2_node_street_count,neighbor_2_node_crossing,neighbor_2_node_give_way,neighbor_2_node_milestone,neighbor_2_node_mini_roundabout,neighbor_2_node_motorway_junction,neighbor_2_node_stop,neighbor_2_node_traffic_signals,neighbor_2_node_trailhead,neighbor_2_node_turning_circle,neighbor_2_node_turning_loop,neighbor_2_count,neighbor_1_node_street_count_ave,neighbor_1_node_crossing_ave,neighbor_1_node_give_way_ave,neighbor_1_node_milestone_ave,neighbor_1_node_mini_roundabout_ave,neighbor_1_node_motorway_junction_ave,neighbor_1_node_stop_ave,neighbor_1_node_traffic_signals_ave,neighbor_1_node_trailhead_ave,neighbor_1_node_turning_circle_ave,neighbor_1_node_turning_loop_ave,neighbor_2_node_street_count_ave,neighbor_2_node_crossing_ave,neighbor_2_node_give_way_ave,neighbor_2_node_milestone_ave,neighbor_2_node_mini_roundabout_ave,neighbor_2_node_motorway_junction_ave,neighbor_2_node_stop_ave,neighbor_2_node_traffic_signals_ave,neighbor_2_node_trailhead_ave,neighbor_2_node_turning_circle_ave,neighbor_2_node_turning_loop_ave,CITY_NAME,CITY_TYPE,CITY_LABEL,FEAT_TYPE,DISTRICT,edge_speed_kph_max,edge_speek_kph_min,edge_lanes_max,edge_lanes_min,edge_motorway_id,edge_motorway_link_id,edge_living_street_id,edge_bridge_id,edge_oneway_id,edge_tunnel_id,valid_accident_location_filter,collisions_neighbor_0_2014,collisions_neighbor_0_2015,collisions_neighbor_0_2016,collisions_neighbor_0_2017,collisions_neighbor_0_2018,collisions_neighbor_0_2019,collisions_neighbor_0_2020,collisions_neighbor_1_2014,collisions_neighbor_1_2015,collisions_neighbor_1_2016,collisions_neighbor_1_2017,collisions_neighbor_1_2018,collisions_neighbor_1_2019,collisions_neighbor_1_2020,collisions_neighbor_2_2014,collisions_neighbor_2_2015,collisions_neighbor_2_2016,collisions_neighbor_2_2017,collisions_neighbor_2_2018,collisions_neighbor_2_2019,collisions_neighbor_2_2020,hex_neighbors_1_ids_y,hex_neighbors_2_ids_y,curr_yr_coll_cnt,prev1_yr_coll_cnt,prev2_yr_coll_cnt,prev1_yr_coll_neighbor1,prev1_yr_coll_neighbor1_ave,prev1_yr_coll_neighbor2,prev1_yr_coll_neighbor2_ave,prev2_yr_coll_neighbor1,prev2_yr_coll_neighbor1_ave,prev2_yr_coll_neighbor2,prev2_yr_coll_neighbor2_ave,station,name,date,awnd,prcp,tavg,tmax,tmin,wdf2,amenities_restaurant_cnt,amenities_school_cnt,amenities_bar_cnt,amenities_college_cnt
8829124901fffff,2016-12-03,2016,12,5,15,1,Validate,"POLYGON ((-13233017.186743965 4040283.364667773, -13233662.562131876 4040475.2321710153, -13233804.064746886 4041135.7862709328, -13233300.15118804 4041604.5116791963, -13232654.721266696 4041412.6285162135, -13232513.259442193 4040752.035608398, -13233017.186743965 4040283.364667773))",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,['8829124901fffff'],"['8829124909fffff', '8829124905fffff', '8829124901fffff', '882912490dfffff', '882912490bfffff', '8829124903fffff', '8829124907fffff']","['8829124963fffff', '8829124909fffff', '8829124955fffff', '8829124903fffff', '8829124907fffff', '8829124947fffff', '8829124915fffff', '8829124901fffff', '882912493dfffff', '8829124957fffff', '8829124905fffff', '882912496bfffff', '882912490dfffff', '882912490bfffff', '8829124929fffff', '882912492bfffff', '8829124939fffff', '8829124943fffff', '882912491dfffff']",12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5789473684210529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unincorporated,Unincorporated,CO,Land,3,59.0,49.4,2.0,2.0,False,False,False,False,False,False,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,3.0,2.0,1.0,8.0,2.0,5.0,6.0,6.0,4.0,2.0,"['882912490bfffff', '8829124905fffff', '8829124909fffff', '8829124907fffff', '8829124903fffff', '8829124901fffff', '882912490dfffff']","['8829124905fffff', '8829124955fffff', '882912490bfffff', '882912496bfffff', '8829124963fffff', '882912492bfffff', '882912490dfffff', '8829124915fffff', '882912491dfffff', '8829124939fffff', '8829124929fffff', '8829124943fffff', '8829124909fffff', '8829124907fffff', '8829124947fffff', '8829124903fffff', '882912493dfffff', '8829124901fffff', '8829124957fffff']",1.0,0.0,1.0,,,2.0,0.1052631578947368,2.0,0.2857142857142857,8.0,0.4210526315789473,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2016-12-03,4.92,0.0,57,66.0,45.0,270.0,,,,
8829124903fffff,2017-05-09,2017,5,1,22,1,Train,"POLYGON ((-13233804.064746886 4041135.7862709328, -13234449.46414953 4041327.60087549, -13234591.00453531 4041988.156530046, -13234087.104738448 4042456.9364089966, -13233441.65078926 4042265.106159019, -13233300.15118804 4041604.5116791963, -13233804.064746886 4041135.7862709328))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,['8829124903fffff'],"['8829124915fffff', '8829124939fffff', '8829124901fffff', '882912491dfffff', '882912490bfffff', '8829124903fffff', '8829124907fffff']","['882912493bfffff', '8829124909fffff', '8829124955fffff', '8829124903fffff', '8829124907fffff', '8829124915fffff', '8829124901fffff', '882912493dfffff', '8829124957fffff', '8829124905fffff', '8829124931fffff', '882912490dfffff', '882912490bfffff', '8829124919fffff', '882912492bfffff', '8829124939fffff', '8829124911fffff', '8829124917fffff', '882912491dfffff']",6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unincorporated,Unincorporated,CO,Land,3,49.4,49.4,,,False,False,False,False,False,False,True,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,7.0,2.0,5.0,4.0,5.0,3.0,1.0,"['882912490bfffff', '8829124939fffff', '8829124907fffff', '8829124903fffff', '8829124901fffff', '8829124915fffff', '882912491dfffff']","['8829124919fffff', '8829124905fffff', '8829124955fffff', '882912490bfffff', '8829124901fffff', '882912493bfffff', '882912492bfffff', '882912490dfffff', '8829124915fffff', '882912491dfffff', '8829124939fffff', '8829124909fffff', '8829124911fffff', '8829124907fffff', '8829124903fffff', '882912493dfffff', '8829124917fffff', '8829124931fffff', '8829124957fffff']",1.0,0.0,0.0,3.0,0.4285714285714285,5.0,0.2631578947368421,,,2.0,0.1052631578947368,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-05-09,9.62,0.0,61,71.0,55.0,150.0,,,,
8829124903fffff,2018-07-14,2018,7,5,14,1,Test,"POLYGON ((-13233804.064746886 4041135.7862709328, -13234449.46414953 4041327.60087549, -13234591.00453531 4041988.156530046, -13234087.104738448 4042456.9364089966, -13233441.65078926 4042265.106159019, -13233300.15118804 4041604.5116791963, -13233804.064746886 4041135.7862709328))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,['8829124903fffff'],"['8829124915fffff', '8829124939fffff', '8829124901fffff', '882912491dfffff', '882912490bfffff', '8829124903fffff', '8829124907fffff']","['882912493bfffff', '8829124909fffff', '8829124955fffff', '8829124903fffff', '8829124907fffff', '8829124915fffff', '8829124901fffff', '882912493dfffff', '8829124957fffff', '8829124905fffff', '8829124931fffff', '882912490dfffff', '882912490bfffff', '8829124919fffff', '882912492bfffff', '8829124939fffff', '8829124911fffff', '8829124917fffff', '882912491dfffff']",6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unincorporated,Unincorporated,CO,Land,3,49.4,49.4,,,False,False,False,False,False,False,True,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,7.0,2.0,5.0,4.0,5.0,3.0,1.0,"['882912490bfffff', '8829124939fffff', '8829124907fffff', '8829124903fffff', '8829124901fffff', '8829124915fffff', '882912491dfffff']","['8829124919fffff', '8829124905fffff', '8829124955fffff', '882912490bfffff', '8829124901fffff', '882912493bfffff', '882912492bfffff', '882912490dfffff', '8829124915fffff', '882912491dfffff', '8829124939fffff', '8829124909fffff', '8829124911fffff', '8829124907fffff', '8829124903fffff', '882912493dfffff', '8829124917fffff', '8829124931fffff', '8829124957fffff']",1.0,1.0,0.0,3.0,0.4285714285714285,4.0,0.2105263157894736,3.0,0.4285714285714285,5.0,0.2631578947368421,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-07-14,8.72,0.0,72,78.0,68.0,260.0,,,,
8829124909fffff,2014-07-06,2014,7,6,17,1,Validate,"POLYGON ((-13233379.591656985 4039154.165930849, -13234024.912516506 4039346.017785462, -13234166.418141413 4040006.5314989127, -13233662.562131876 4040475.2321710153, -13233017.186743965 4040283.364667773, -13232875.721898539 4039622.812144749, -13233379.591656985 4039154.165930849))",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,['8829124909fffff'],"['8829124901fffff', '8829124943fffff', '8829124955fffff', '882912490dfffff', '882912490bfffff', '8829124909fffff', '8829124947fffff']","['8829124963fffff', '8829124909fffff', '8829124955fffff', '8829124903fffff', '8829124907fffff', '8829124947fffff', '8829124945fffff', '8829124901fffff', '8829124957fffff', '882912495dfffff', '882912494bfffff', '8829124905fffff', '882912496bfffff', '882912490dfffff', '882912490bfffff', '8829124943fffff', '8829124951fffff', '882912491dfffff', '8829124941fffff']",21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unincorporated,Unincorporated,CO,Land,3,72.4,38.5,2.0,2.0,False,False,False,False,False,False,True,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,2.0,3.0,3.0,2.0,6.0,3.0,3.0,5.0,4.0,4.0,3.0,"['882912490bfffff', '8829124955fffff', '8829124943fffff', '8829124909fffff', '8829124947fffff', '8829124901fffff', '882912490dfffff']","['8829124905fffff', '8829124955fffff', '8829124941fffff', '882912490bfffff', '882912496bfffff', '8829124963fffff', '8829124951fffff', '882912494bfffff', '8829124945fffff', '882912490dfffff', '882912491dfffff', '882912495dfffff', '8829124943fffff', '8829124909fffff', '8829124907fffff', '8829124947fffff', '8829124903fffff', '8829124901fffff', '8829124957fffff']",1.0,0.0,0.0,,,,,,,,,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2014-07-06,7.61,0.0,73,80.0,68.0,250.0,,,,
8829124909fffff,2016-05-21,2016,5,5,12,1,Train,"POLYGON ((-13233379.591656985 4039154.165930849, -13234024.912516506 4039346.017785462, -13234166.418141413 4040006.5314989127, -13233662.562131876 4040475.2321710153, -13233017.186743965 4040283.364667773, -13232875.721898539 4039622.812144749, -13233379.591656985 4039154.165930849))",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,['8829124909fffff'],"['8829124901fffff', '8829124943fffff', '8829124955fffff', '882912490dfffff', '882912490bfffff', '8829124909fffff', '8829124947fffff']","['8829124963fffff', '8829124909fffff', '8829124955fffff', '8829124903fffff', '8829124907fffff', '8829124947fffff', '8829124945fffff', '8829124901fffff', '8829124957fffff', '882912495dfffff', '882912494bfffff', '8829124905fffff', '882912496bfffff', '882912490dfffff', '882912490bfffff', '8829124943fffff', '8829124951fffff', '882912491dfffff', '8829124941fffff']",21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unincorporated,Unincorporated,CO,Land,3,72.4,38.5,2.0,2.0,False,False,False,False,False,False,True,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,2.0,3.0,3.0,2.0,6.0,3.0,3.0,5.0,4.0,4.0,3.0,"['882912490bfffff', '8829124955fffff', '8829124943fffff', '8829124909fffff', '8829124947fffff', '8829124901fffff', '882912490dfffff']","['8829124905fffff', '8829124955fffff', '8829124941fffff', '882912490bfffff', '882912496bfffff', '8829124963fffff', '8829124951fffff', '882912494bfffff', '8829124945fffff', '882912490dfffff', '882912491dfffff', '882912495dfffff', '8829124943fffff', '8829124909fffff', '8829124907fffff', '8829124947fffff', '8829124903fffff', '8829124901fffff', '8829124957fffff']",1.0,0.0,1.0,,,3.0,0.1578947368421052,2.0,0.2857142857142857,6.0,0.3157894736842105,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2016-05-21,10.51,0.0,60,66.0,56.0,270.0,,,,
8829124909fffff,2018-04-21,2018,4,5,20,1,Validate,"POLYGON ((-13233379.591656985 4039154.165930849, -13234024.912516506 4039346.017785462, -13234166.418141413 4040006.5314989127, -13233662.562131876 4040475.2321710153, -13233017.186743965 4040283.364667773, -13232875.721898539 4039622.812144749, -13233379.591656985 4039154.165930849))",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,['8829124909fffff'],"['8829124901fffff', '8829124943fffff', '8829124955fffff', '882912490dfffff', '882912490bfffff', '8829124909fffff', '8829124947fffff']","['8829124963fffff', '8829124909fffff', '8829124955fffff', '8829124903fffff', '8829124907fffff', '8829124947fffff', '8829124945fffff', '8829124901fffff', '8829124957fffff', '882912495dfffff', '882912494bfffff', '8829124905fffff', '882912496bfffff', '882912490dfffff', '882912490bfffff', '8829124943fffff', '8829124951fffff', '882912491dfffff', '8829124941fffff']",21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unincorporated,Unincorporated,CO,Land,3,72.4,38.5,2.0,2.0,False,False,False,False,False,False,True,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,2.0,3.0,3.0,2.0,6.0,3.0,3.0,5.0,4.0,4.0,3.0,"['882912490bfffff', '8829124955fffff', '8829124943fffff', '8829124909fffff', '8829124947fffff', '8829124901fffff', '882912490dfffff']","['8829124905fffff', '8829124955fffff', '8829124941fffff', '882912490bfffff', '882912496bfffff', '8829124963fffff', '8829124951fffff', '882912494bfffff', '8829124945fffff', '882912490dfffff', '882912491dfffff', '882912495dfffff', '8829124943fffff', '8829124909fffff', '8829124907fffff', '8829124947fffff', '8829124903fffff', '8829124901fffff', '8829124957fffff']",2.0,0.0,1.0,2.0,0.2857142857142857,5.0,0.2631578947368421,3.0,0.4285714285714285,3.0,0.1578947368421052,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-04-21,7.83,0.0,62,76.0,53.0,250.0,,,,
8829124909fffff,2018-08-03,2018,8,4,12,1,Train,"POLYGON ((-13233379.591656985 4039154.165930849, -13234024.912516506 4039346.017785462, -13234166.418141413 4040006.5314989127, -13233662.562131876 4040475.2321710153, -13233017.186743965 4040283.364667773, -13232875.721898539 4039622.812144749, -13233379.591656985 4039154.165930849))",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,['8829124909fffff'],"['8829124901fffff', '8829124943fffff', '8829124955fffff', '882912490dfffff', '882912490bfffff', '8829124909fffff', '8829124947fffff']","['8829124963fffff', '8829124909fffff', '8829124955fffff', '8829124903fffff', '8829124907fffff', '8829124947fffff', '8829124945fffff', '8829124901fffff', '8829124957fffff', '882912495dfffff', '882912494bfffff', '8829124905fffff', '882912496bfffff', '882912490dfffff', '882912490bfffff', '8829124943fffff', '8829124951fffff', '882912491dfffff', '8829124941fffff']",21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unincorporated,Unincorporated,CO,Land,3,72.4,38.5,2.0,2.0,False,False,False,False,False,False,True,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,2.0,3.0,3.0,2.0,6.0,3.0,3.0,5.0,4.0,4.0,3.0,"['882912490bfffff', '8829124955fffff', '8829124943fffff', '8829124909fffff', '8829124947fffff', '8829124901fffff', '882912490dfffff']","['8829124905fffff', '8829124955fffff', '8829124941fffff', '882912490bfffff', '882912496bfffff', '8829124963fffff', '8829124951fffff', '882912494bfffff', '8829124945fffff', '882912490dfffff', '882912491dfffff', '882912495dfffff', '8829124943fffff', '8829124909fffff', '8829124907fffff', '8829124947fffff', '8829124903fffff', '8829124901fffff', '8829124957fffff']",2.0,0.0,1.0,2.0,0.2857142857142857,5.0,0.2631578947368421,3.0,0.4285714285714285,3.0,0.1578947368421052,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-08-03,7.61,0.0,74,79.0,69.0,270.0,,,,
8829124909fffff,2019-02-09,2019,2,5,23,1,Test,"POLYGON ((-13233379.591656985 4039154.165930849, -13234024.912516506 4039346.017785462, -13234166.418141413 4040006.5314989127, -13233662.562131876 4040475.2321710153, -13233017.186743965 4040283.364667773, -13232875.721898539 4039622.812144749, -13233379.591656985 4039154.165930849))",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,['8829124909fffff'],"['8829124901fffff', '8829124943fffff', '8829124955fffff', '882912490dfffff', '882912490bfffff', '8829124909fffff', '8829124947fffff']","['8829124963fffff', '8829124909fffff', '8829124955fffff', '8829124903fffff', '8829124907fffff', '8829124947fffff', '8829124945fffff', '8829124901fffff', '8829124957fffff', '882912495dfffff', '882912494bfffff', '8829124905fffff', '882912496bfffff', '882912490dfffff', '882912490bfffff', '8829124943fffff', '8829124951fffff', '882912491dfffff', '8829124941fffff']",21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unincorporated,Unincorporated,CO,Land,3,72.4,38.5,2.0,2.0,False,False,False,False,False,False,True,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,2.0,3.0,3.0,2.0,6.0,3.0,3.0,5.0,4.0,4.0,3.0,"['882912490bfffff', '8829124955fffff', '8829124943fffff', '8829124909fffff', '8829124947fffff', '8829124901fffff', '882912490dfffff']","['8829124905fffff', '8829124955fffff', '8829124941fffff', '882912490bfffff', '882912496bfffff', '8829124963fffff', '8829124951fffff', '882912494bfffff', '8829124945fffff', '882912490dfffff', '882912491dfffff', '882912495dfffff', '8829124943fffff', '8829124909fffff', '8829124907fffff', '8829124947fffff', '8829124903fffff', '8829124901fffff', '8829124957fffff']",2.0,2.0,0.0,3.0,0.4285714285714285,4.0,0.2105263157894736,2.0,0.2857142857142857,5.0,0.2631578947368421,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2019-02-09,7.38,0.23,52,58.0,46.0,230.0,,,,
8829124909fffff,2019-03-17,2019,3,6,19,1,Train,"POLYGON ((-13233379.591656985 4039154.165930849, -13234024.912516506 4039346.017785462, -13234166.418141413 4040006.5314989127, -13233662.562131876 4040475.2321710153, -13233017.186743965 4040283.364667773, -13232875.721898539 4039622.812144749, -13233379.591656985 4039154.165930849))",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,['8829124909fffff'],"['8829124901fffff', '8829124943fffff', '8829124955fffff', '882912490dfffff', '882912490bfffff', '8829124909fffff', '8829124947fffff']","['8829124963fffff', '8829124909fffff', '8829124955fffff', '8829124903fffff', '8829124907fffff', '8829124947fffff', '8829124945fffff', '8829124901fffff', '8829124957fffff', '882912495dfffff', '882912494bfffff', '8829124905fffff', '882912496bfffff', '882912490dfffff', '882912490bfffff', '8829124943fffff', '8829124951fffff', '882912491dfffff', '8829124941fffff']",21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unincorporated,Unincorporated,CO,Land,3,72.4,38.5,2.0,2.0,False,False,False,False,False,False,True,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,2.0,3.0,3.0,2.0,6.0,3.0,3.0,5.0,4.0,4.0,3.0,"['882912490bfffff', '8829124955fffff', '8829124943fffff', '8829124909fffff', '8829124947fffff', '8829124901fffff', '882912490dfffff']","['8829124905fffff', '8829124955fffff', '8829124941fffff', '882912490bfffff', '882912496bfffff', '8829124963fffff', '8829124951fffff', '882912494bfffff', '8829124945fffff', '882912490dfffff', '882912491dfffff', '882912495dfffff', '8829124943fffff', '8829124909fffff', '8829124907fffff', '8829124947fffff', '8829124903fffff', '8829124901fffff', '8829124957fffff']",2.0,2.0,0.0,3.0,0.4285714285714285,4.0,0.2105263157894736,2.0,0.2857142857142857,5.0,0.2631578947368421,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2019-03-17,7.38,0.0,66,81.0,56.0,260.0,,,,
882912490bfffff,2016-10-05,2016,10,2,15,1,Validate,"POLYGON ((-13234166.418141413 4040006.5314989127, -13234811.763002561 4040198.330469156, -13234953.306391103 4040858.845742135, -13234449.46414953 4041327.60087549, -13233804.064746886 4041135.7862709328, -13233662.562131876 4040475.2321710153, -13234166.418141413 4040006.5314989127))",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,['882912490bfffff'],"['8829124901fffff', '8829124957fffff', '8829124955fffff', '882912491dfffff', '8829124909fffff', '882912490bfffff', '8829124903fffff']","['8829124909fffff', '8829124955fffff', '8829124903fffff', '8829124907fffff', '8829124947fffff', '8829124953fffff', '8829124915fffff', '8829124901fffff', '8829124957fffff', '882912495dfffff', '8829124905fffff', '882912490dfffff', '882912490bfffff', '8829124919fffff', '8829124939fffff', '8829124911fffff', '8829124943fffff', '8829124951fffff', '882912491dfffff']",15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unincorporated,Unincorporated,CO,Land,3,49.4,40.6,,,False,False,False,False,False,False,True,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0,"['882912490bfffff', '8829124957fffff', '8829124955fffff', '8829124909fffff', '8829124903fffff', '8829124901fffff', '882912491dfffff']","['8829124919fffff', '8829124905fffff', '8829124955fffff', '882912490bfffff', '8829124951fffff', '8829124953fffff', '882912490dfffff', '8829124915fffff', '882912491dfffff', '882912495dfffff', '8829124939fffff', '8829124943fffff', '8829124909fffff', '8829124911fffff', '8829124907fffff', '8829124947fffff', '8829124903fffff', '8829124901fffff', '8829124957fffff']",1.0,0.0,0.0,1.0,0.1428571428571428,2.0,0.1052631578947368,4.0,0.5714285714285714,4.0,0.2105263157894736,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2016-10-05,6.49,0.0,65,73.0,59.0,260.0,,,,
